target_id,length,eff_length,est_counts,tpm
BGIOSGA028440-TA,1143,858.987,79.0,15.8315
BGIOSGA027847-TA,477,195.874,36.0,31.6379
BGIOSGA020331-TA,438,159.706,45.0,48.5036
BGIOSGA020498-TA,4458,4173.99,330.0,13.6096
BGIOSGA010505-TA,324,78.0458,7.0,15.4394
BGIOSGA018733-TA,1725,1440.99,97.0,11.5876
BGIOSGA015673-TA,1260,975.987,2.0,0.352751
BGIOSGA013983-TA,1482,1197.99,172.0,24.7149
BGIOSGA005123-TA,915,630.987,37.0,10.094
BGIOSGA028509-TA,339,86.1532,7.0,13.9865
BGIOSGA005631-TA,2085,1800.99,26.0,2.48511
BGIOSGA027677-TA,1743,1458.99,97.0,11.4446
BGIOSGA000658-TA,672,388.29,34.0,15.0732
BGIOSGA029553-TA,348,91.3985,55.0,103.587
BGIOSGA007860-TA,558,274.862,4.0,2.50511
BGIOSGA022031-TA,3024,2739.99,3.0,0.188475
BGIOSGA008235-TA,1794,1509.99,7.0,0.798008
BGIOSGA031151-TA,939,654.987,165.0,43.3644
BGIOSGA023511-TA,204,42.4619,19.0,77.0258
BGIOSGA025646-TA,1140,855.987,1.0,0.201101
BGIOSGA031048-TA,1491,1206.99,78.0,11.1243
BGIOSGA011939-TA,1317,1032.99,36.0,5.99915
BGIOSGA036990-TA,309,71.2784,71.0,171.468
BGIOSGA034525-TA,744,460.209,9.0,3.36643
BGIOSGA012453-TA,1071,786.987,2.0,0.437466
BGIOSGA024504-TA,1197,912.987,10.0,1.88546
BGIOSGA022085-TA,576,292.576,114.602,67.4272
BGIOSGA037230-TA,1737,1452.99,244.0,28.9075
BGIOSGA016797-TA,1017,732.987,42.0,9.8636
BGIOSGA022224-TA,912,627.987,13.2366,3.62835
BGIOSGA028629-TA,2022,1737.99,25.0,2.47614
BGIOSGA003592-TA,291,64.6541,5.0,13.3124
BGIOSGA025409-TA,1515,1230.99,4.0,0.559357
BGIOSGA012924-TA,3744,3459.99,841.0,41.8412
BGIOSGA019104-TA,861,577.049,6.0,1.78987
BGIOSGA002706-TA,525,242.222,236.0,167.718
BGIOSGA015724-TA,309,71.2784,3.0,7.24512
BGIOSGA017736-TA,363,101.137,3.0,5.10616
BGIOSGA024938-TA,3036,2751.99,376.0,23.5193
BGIOSGA015815-TA,882,598.049,5.0,1.43918
BGIOSGA012774-TA,432,154.465,76.0,84.6967
BGIOSGA019624-TA,1863,1578.99,499.0,54.4007
BGIOSGA028480-TA,1440,1155.99,22.0,3.27606
BGIOSGA002588-TA,4068,3783.99,174.0,7.91556
BGIOSGA012537-TA,1407,1122.99,5.0,0.766439
BGIOSGA004339-TA,1455,1170.99,76.0,11.1723
BGIOSGA005947-TA,1635,1350.99,354.0,45.106
BGIOSGA037712-TA,1398,1113.99,8.0,1.23621
BGIOSGA030756-TA,1851,1566.99,60.0,6.59125
BGIOSGA031095-TA,2367,2082.99,1.0,0.082641
BGIOSGA033890-TA,246,52.2714,3.0,9.87959
BGIOSGA036150-TA,987,702.987,6.36244,1.55797
BGIOSGA028359-TA,900,616.049,2.42059,0.676376
BGIOSGA000954-TA,2013,1728.99,36.0,3.58421
BGIOSGA033463-TA,207,43.2928,14.0,55.6666
BGIOSGA003981-TA,4242,3957.99,82.0,3.56633
BGIOSGA020968-TA,360,99.1516,13.0,22.5697
BGIOSGA018229-TA,258,55.267,22.4643,69.9695
BGIOSGA032016-TA,483,201.414,20.0,17.0931
BGIOSGA020601-TA,978,693.987,24.0,5.95309
BGIOSGA026040-TA,372,107.112,36.0,57.8556
BGIOSGA036126-TA,237,50.0738,19.0,65.3168
BGIOSGA005506-TA,840,556.049,10.0,3.09577
BGIOSGA022878-TA,1137,852.987,12.0,2.4217
BGIOSGA010402-TA,1695,1410.99,157.771,19.248
BGIOSGA002309-TA,720,436.209,22.0,8.6818
BGIOSGA010803-TA,777,493.209,96.0,33.506
BGIOSGA002077-TA,2784,2499.99,4.0,0.275426
BGIOSGA008691-TA,987,702.987,1.0,0.24487
BGIOSGA018873-TA,690,406.251,1.0,0.423729
BGIOSGA028716-TA,255,54.3436,2.0,6.33525
BGIOSGA035861-TA,441,162.408,6.0,6.35952
BGIOSGA013259-TA,1608,1323.99,13.0,1.69021
BGIOSGA001207-TA,1143,858.987,62.0,12.4247
BGIOSGA012673-TA,1050,765.987,27.0,6.06771
BGIOSGA022834-TA,591,307.425,292.0,163.503
BGIOSGA031984-TA,1278,993.987,7.0,1.21227
BGIOSGA016636-TA,1158,873.987,220.0,43.3311
BGIOSGA024537-TA,1311,1026.99,2.0,0.335233
BGIOSGA012201-TA,2187,1902.99,268.0,24.2427
BGIOSGA030524-TA,3096,2811.99,7.0,0.428516
BGIOSGA020587-TA,1884,1599.99,184.0,19.7963
BGIOSGA007644-TA,468,187.224,1.0,0.919436
BGIOSGA036443-TA,2403,2118.99,15.7919,1.28289
BGIOSGA023519-TA,1077,792.987,92.0,19.9712
BGIOSGA031990-TA,735,451.209,5.0,1.90754
BGIOSGA007343-TA,1197,912.987,34.0,6.41057
BGIOSGA000861-TA,1350,1065.99,79.0,12.7573
BGIOSGA030299-TA,3120,2835.99,261.0,15.8423
BGIOSGA002742-TA,1032,747.987,4.12544,0.94942
BGIOSGA009697-TA,930,645.987,30.0,7.99429
BGIOSGA005979-TA,1560,1275.99,13.0,1.7538
BGIOSGA010954-TA,165,31.6874,1.0,5.43244
BGIOSGA000846-TA,1200,915.987,46.0,8.64472
BGIOSGA028841-TA,525,242.222,23.0,16.3454
BGIOSGA012502-TA,2100,1815.99,121.0,11.4698
BGIOSGA027412-TA,675,391.29,1029.0,452.687
BGIOSGA032179-TA,1056,771.987,54.0,12.0411
BGIOSGA011617-TA,1842,1557.99,88.0,9.72302
BGIOSGA014898-TA,765,481.209,55.0,19.6748
BGIOSGA030168-TA,1629,1344.99,196.564,25.1575
BGIOSGA006812-TA,1416,1131.99,23.0,3.49759
BGIOSGA023218-TA,399,127.14,18.0,24.3709
BGIOSGA032008-TA,588,304.455,3.0,1.69621
BGIOSGA000837-TA,1338,1053.99,6.0,0.979937
BGIOSGA009065-TA,2634,2349.99,10.0,0.732515
BGIOSGA007611-TA,174,34.6957,118.0,585.449
BGIOSGA001192-TA,237,50.0738,89.0,305.958
BGIOSGA033155-TA,1107,822.987,45.0,9.41243
BGIOSGA037015-TA,1002,717.987,26.0,6.2336
BGIOSGA032995-TA,2685,2400.99,278.0,19.9314
BGIOSGA008594-TA,2562,2277.99,103.0,7.78338
BGIOSGA008588-TA,753,469.209,66.0,24.2136
BGIOSGA026289-TA,2463,2178.99,5.0,0.395
BGIOSGA031330-TA,1191,906.987,8.0,1.51835
BGIOSGA032698-TA,597,313.425,4.0,2.19689
BGIOSGA022912-TA,231,49.0021,1.0,3.51291
BGIOSGA035651-TA,1122,837.987,22.0,4.51926
BGIOSGA021709-TA,1011,726.987,8.0,1.89429
BGIOSGA034633-TA,807,523.158,4.0,1.31616
BGIOSGA030242-TA,744,460.209,53.0,19.8245
BGIOSGA006806-TA,2907,2622.99,1061.0,69.6308
BGIOSGA019814-TA,1023,738.987,30.0,6.98822
BGIOSGA017116-TA,6720,6435.99,1000.19,26.7517
BGIOSGA006148-TA,1308,1023.99,35.0,5.88377
BGIOSGA000451-TA,1617,1332.99,14.0,1.80794
BGIOSGA029114-TA,984,699.987,8.0,1.96735
BGIOSGA028426-TA,1248,963.987,1.0,0.178571
BGIOSGA007488-TA,1311,1026.99,6.0,1.0057
BGIOSGA020749-TA,486,204.292,1.0,0.842619
BGIOSGA013217-TA,1359,1074.99,57.0,9.12754
BGIOSGA012902-TA,2115,1830.99,2.0,0.18803
BGIOSGA012388-TA,681,397.251,70.0,30.333
BGIOSGA003837-TA,900,616.049,569.911,159.248
BGIOSGA011338-TA,609,325.361,38.0,20.1048
BGIOSGA007969-TA,3261,2976.99,43.0,2.48642
BGIOSGA006215-TA,1557,1272.99,3.0,0.405676
BGIOSGA032720-TA,597,313.425,1.0,0.549223
BGIOSGA029143-TA,708,424.209,0.00100285,0.000406946
BGIOSGA034136-TA,819,535.158,1.0,0.321662
BGIOSGA007700-TA,840,556.049,21.0,6.50112
BGIOSGA009191-TA,3348,3063.99,29.0,1.62927
BGIOSGA011370-TA,369,105.243,10.0,16.3565
BGIOSGA002785-TA,462,181.652,108.389,102.714
BGIOSGA037056-TA,2202,1917.99,355.345,31.8924
BGIOSGA033816-TA,3189,2904.99,56.0,3.31838
BGIOSGA030167-TA,876,592.049,10.0,2.90753
BGIOSGA014849-TA,1989,1704.99,155.0,15.6492
BGIOSGA020467-TA,612,328.361,11.0,5.76664
BGIOSGA006332-TA,375,109.11,1.61424e-08,2.54673e-08
BGIOSGA018281-TA,672,388.29,112.0,49.6528
BGIOSGA004358-TA,1527,1242.99,2.0,0.276978
BGIOSGA023548-TA,1110,825.987,269.0,56.0611
BGIOSGA020847-TA,621,337.328,2.0,1.02061
BGIOSGA016001-TA,549,265.917,26.0,16.831
BGIOSGA002351-TA,2721,2436.99,105.0,7.41683
BGIOSGA029015-TA,753,469.209,2.0,0.733745
BGIOSGA010812-TA,1470,1185.99,42.0,6.09609
BGIOSGA014948-TA,855,571.049,163.0,49.1356
BGIOSGA019011-TA,663,379.328,24.0771,10.9262
BGIOSGA014361-TA,1653,1368.99,103.604,13.0275
BGIOSGA011216-TA,1074,789.987,79.0,17.2143
BGIOSGA029658-TA,684,400.251,6.0,2.58048
BGIOSGA023253-TA,2742,2457.99,1.0,0.070033
BGIOSGA010105-TA,669,385.29,310.0,138.502
BGIOSGA012017-TA,939,654.987,26.0,6.83318
BGIOSGA002712-TA,2658,2373.99,3.0,0.217533
BGIOSGA036988-TA,444,165.107,8.0,8.34078
BGIOSGA014341-TA,363,101.137,13.0,22.1267
BGIOSGA031655-TA,1113,828.987,30.0,6.22954
BGIOSGA006130-TA,981,696.987,12.0,2.96373
BGIOSGA016613-TA,825,541.158,35.0,11.1334
BGIOSGA018744-TA,2412,2127.99,8.0,0.647147
BGIOSGA034202-TA,1026,741.987,20.0,4.63998
BGIOSGA002906-TA,1140,855.987,26.0,5.22864
BGIOSGA030634-TA,615,331.328,3.0,1.55864
BGIOSGA012038-TA,633,349.328,16.0,7.88439
BGIOSGA028304-TA,369,105.243,7.0,11.4495
BGIOSGA007709-TA,423,146.536,2.0,2.34946
BGIOSGA007228-TA,1116,831.987,30.0,6.20707
BGIOSGA016102-TA,747,463.209,12.0,4.4595
BGIOSGA036550-TA,855,571.049,112.0,33.7619
BGIOSGA024550-TA,648,364.328,349.589,165.176
BGIOSGA023693-TA,546,262.943,11.0,7.20133
BGIOSGA006971-TA,1458,1173.99,166.0,24.3404
BGIOSGA026385-TA,273,59.0596,5.0,14.5734
BGIOSGA036799-TA,2793,2508.99,43.0,2.9502
BGIOSGA026657-TA,1224,939.987,125.0,22.8913
BGIOSGA035065-TA,723,439.209,4.0,1.56773
BGIOSGA020470-TA,1674,1389.99,299.0,37.0291
BGIOSGA031438-TA,1236,951.987,29.0,5.24384
BGIOSGA016691-TA,1431,1146.99,70.0,10.5056
BGIOSGA023957-TA,456,176.052,6.0,5.86668
BGIOSGA019181-TA,927,642.987,211.318,56.5739
BGIOSGA007453-TA,585,301.546,30.0,17.1258
BGIOSGA009153-TA,3627,3342.99,119.0,6.12766
BGIOSGA007896-TA,582,298.546,9.0,5.18935
BGIOSGA015937-TA,1272,987.987,3.0,0.5227
BGIOSGA034334-TA,1062,777.987,13.0,2.87643
BGIOSGA002476-TA,393,122.626,2.0,2.80757
BGIOSGA032546-TA,978,693.987,3.0,0.744136
BGIOSGA016080-TA,609,325.361,17.8184,9.42722
BGIOSGA001235-TA,360,99.1516,130.371,226.342
BGIOSGA034927-TA,687,403.251,126.0,53.787
BGIOSGA001682-TA,1494,1209.99,123.0,17.4987
BGIOSGA013223-TA,561,277.835,30.0,18.5873
BGIOSGA003033-TA,213,44.8063,6.0,23.0512
BGIOSGA003293-TA,1179,894.987,3.0,0.577015
BGIOSGA013692-TA,1254,969.987,401.813,71.3083
BGIOSGA000056-TA,177,35.4125,1.0,4.86099
BGIOSGA014591-TA,375,109.11,7.0,11.0437
BGIOSGA018797-TA,2235,1950.99,691.49,61.0118
BGIOSGA028377-TA,1251,966.987,1.0,0.178017
BGIOSGA017661-TA,1587,1302.99,5.0,0.66056
BGIOSGA031620-TA,2274,1989.99,32.0,2.7681
BGIOSGA009281-TA,480,198.636,7.0,6.06628
BGIOSGA004021-TA,552,268.917,2.0,1.28025
BGIOSGA020002-TA,2370,2085.99,4.0,0.330089
BGIOSGA027998-TA,1551,1266.99,38.0,5.1629
BGIOSGA019756-TA,849,565.049,23.3695,7.11945
BGIOSGA028986-TA,1611,1326.99,121.0,15.6964
BGIOSGA035635-TA,555,271.862,8.73894,5.5334
BGIOSGA019222-TA,1416,1131.99,20.0,3.04138
BGIOSGA021785-TA,2610,2325.99,1.0,0.0740074
BGIOSGA003148-TA,303,68.9516,22.0,54.9238
BGIOSGA037569-TA,483,201.414,230.0,196.571
BGIOSGA024576-TA,1359,1074.99,40.0,6.40529
BGIOSGA017499-TA,513,230.409,5.0,3.73553
BGIOSGA031020-TA,756,472.209,7.0,2.55179
BGIOSGA001300-TA,198,41.2463,38.0,158.592
BGIOSGA028585-TA,1284,999.987,73.0,12.5664
BGIOSGA030028-TA,222,46.8084,2.0,7.3551
BGIOSGA009061-TA,1563,1278.99,4.0,0.538364
BGIOSGA021294-TA,1434,1149.99,13.0,1.94595
BGIOSGA004553-TA,3132,2847.99,111.0,6.70914
BGIOSGA023865-TA,459,178.908,12.0,11.546
BGIOSGA028549-TA,561,277.835,5.28017,3.27147
BGIOSGA033575-TA,1902,1617.99,8.68,0.923479
BGIOSGA022066-TA,1770,1485.99,542.0,62.7865
BGIOSGA003537-TA,651,367.328,1.0,0.468627
BGIOSGA028456-TA,1953,1668.99,37.035,3.81981
BGIOSGA033252-TA,516,233.293,41.0,30.2527
BGIOSGA017552-TA,399,127.14,2.0,2.70788
BGIOSGA032915-TA,2406,2121.99,9.0,0.730099
BGIOSGA028762-TA,1395,1110.99,1.0,0.154943
BGIOSGA036554-TA,1632,1347.99,21.0,2.68173
BGIOSGA033499-TA,2817,2532.99,1.0,0.0679593
BGIOSGA003094-TA,954,669.987,11.0,2.82624
BGIOSGA008953-TA,618,334.328,39.0,20.0805
BGIOSGA018213-TA,3285,3000.99,138.0,7.91584
BGIOSGA022370-TA,1074,789.987,48.0,10.4593
BGIOSGA034336-TA,957,672.987,13.0,3.32521
BGIOSGA022166-TA,294,65.9076,37.2381,97.26
BGIOSGA003417-TA,552,268.917,41.0,26.2451
BGIOSGA029078-TA,516,233.293,9.0,6.64083
BGIOSGA019772-TA,1581,1296.99,8.0,1.06178
BGIOSGA013913-TA,981,696.987,13.0,3.21071
BGIOSGA026844-TA,1551,1266.99,70.3782,9.56199
BGIOSGA027439-TA,1284,999.987,85.0,14.6321
BGIOSGA013544-TA,6297,6012.99,1.0,0.0286281
BGIOSGA037454-TA,600,316.393,71.0,38.629
BGIOSGA001337-TA,1104,819.987,5.0,1.04965
BGIOSGA029427-TA,1038,753.987,18.0,4.10952
BGIOSGA008453-TA,525,242.222,1.0,0.71067
BGIOSGA026431-TA,1368,1083.99,27.0,4.28768
BGIOSGA008785-TA,1134,849.987,391.0,79.1857
BGIOSGA017506-TA,531,248.198,57.0,39.533
BGIOSGA007057-TA,489,207.127,15.0,12.4663
BGIOSGA014576-TA,1212,927.987,16.0,2.96798
BGIOSGA002739-TA,717,433.209,8.0,3.17888
BGIOSGA027387-TA,603,319.361,31.0,16.7094
BGIOSGA009655-TA,513,230.409,234.0,174.823
BGIOSGA012278-TA,1314,1029.99,89.0,14.8744
BGIOSGA025576-TA,2925,2640.99,101.0,6.5832
BGIOSGA031563-TA,1113,828.987,52.0,10.7979
BGIOSGA012429-TA,309,71.2784,1.0,2.41504
BGIOSGA003256-TA,1962,1677.99,8.0,0.820698
BGIOSGA013128-TA,342,87.9258,2.0,3.91558
BGIOSGA003485-TA,297,66.787,3.75527,9.67902
BGIOSGA037268-TA,1188,903.987,145.795,27.7628
BGIOSGA001257-TA,759,475.209,26.0,9.41825
BGIOSGA004149-TA,840,556.049,24.0,7.42986
BGIOSGA002644-TA,3204,2919.99,16.0,0.943238
BGIOSGA031760-TA,876,592.049,65.6814,19.0971
BGIOSGA027685-TA,402,129.455,18.3174,24.3572
BGIOSGA006357-TA,408,134.128,54.0,69.3039
BGIOSGA002161-TA,1215,930.987,86.0,15.9015
BGIOSGA002683-TA,1833,1548.99,153.0,17.003
BGIOSGA021684-TA,1218,933.987,115.0,21.1953
BGIOSGA025738-TA,372,107.112,3.0,4.8213
BGIOSGA030224-TA,1254,969.987,2.0,0.354933
BGIOSGA026149-TA,894,610.049,224.0,63.207
BGIOSGA033053-TA,783,499.209,19.0,6.55168
BGIOSGA019537-TA,489,207.127,14.0,11.6352
BGIOSGA016979-TA,1602,1317.99,60.0,7.8365
BGIOSGA000204-TA,1014,729.987,5.2218,1.23137
BGIOSGA009824-TA,1401,1116.99,38.0,5.85622
BGIOSGA004765-TA,438,159.706,26.0,28.0243
BGIOSGA034689-TA,690,406.251,25.3122,10.7255
BGIOSGA035077-TA,1272,987.987,7.0,1.21963
BGIOSGA031065-TA,195,40.5234,3.47512,14.762
BGIOSGA016362-TA,2220,1935.99,16.0,1.42266
BGIOSGA003401-TA,1050,765.987,213.634,48.0099
BGIOSGA015528-TA,2070,1785.99,9.0,0.867454
BGIOSGA026692-TA,522,239.222,17.0,12.2329
BGIOSGA024138-TA,1374,1089.99,150.0,23.6893
BGIOSGA011889-TA,735,451.209,198.0,75.5386
BGIOSGA003217-TA,2262,1977.99,167.0,14.5337
BGIOSGA005982-TA,165,31.6874,1.0,5.43244
BGIOSGA032578-TA,2754,2469.99,7.0,0.487849
BGIOSGA004598-TA,1167,882.987,29.0,5.65361
BGIOSGA017445-TA,834,550.049,224.0,70.1018
BGIOSGA005650-TA,1152,867.987,97.0,19.2372
BGIOSGA005681-TA,1725,1440.99,922.0,110.142
BGIOSGA008765-TA,717,433.209,66.0,26.2258
BGIOSGA035384-TA,807,523.158,62.0,20.4005
BGIOSGA005795-TA,1710,1425.99,4.0,0.482866
BGIOSGA032248-TA,708,424.209,10.0,4.0579
BGIOSGA013392-TA,2571,2286.99,150.0,11.2904
BGIOSGA004018-TA,2445,2160.99,272.0,21.667
BGIOSGA018679-TA,459,178.908,25.0,24.0543
BGIOSGA031642-TA,687,403.251,35.0853,14.9773
BGIOSGA016579-TA,237,50.0738,13.0,44.6905
BGIOSGA005032-TA,849,565.049,1.0,0.304646
BGIOSGA006176-TA,2163,1878.99,123.0,11.2684
BGIOSGA028781-TA,729,445.209,1.0,0.38665
BGIOSGA016141-TA,1038,753.987,72.0,16.4381
BGIOSGA034416-TA,2853,2568.99,260.0,17.4218
BGIOSGA009977-TA,1149,864.987,84.0,16.7168
BGIOSGA009619-TA,933,648.987,2.0,0.530489
BGIOSGA022023-TA,1674,1389.99,17.0,2.10533
BGIOSGA014057-TA,1986,1701.99,43.0,4.34905
BGIOSGA029297-TA,906,622.049,4.0,1.10692
BGIOSGA036781-TA,3579,3294.99,198.255,10.3574
BGIOSGA024725-TA,735,451.209,137.0,52.2666
BGIOSGA025183-TA,459,178.908,445.0,428.166
BGIOSGA036647-TA,495,212.937,17.0,13.7429
BGIOSGA036062-TA,606,322.361,55.4634,29.6173
BGIOSGA019979-TA,1560,1275.99,25.0,3.37269
BGIOSGA034880-TA,1170,885.987,311.655,60.5521
BGIOSGA001873-TA,2292,2007.99,12.0,1.02873
BGIOSGA017610-TA,2139,1854.99,110.0,10.2078
BGIOSGA002810-TA,468,187.224,56.1402,51.6173
BGIOSGA002596-TA,816,532.158,244.497,79.089
BGIOSGA000310-TA,3573,3288.99,22.0,1.15144
BGIOSGA005645-TA,1617,1332.99,6.0,0.774832
BGIOSGA017846-TA,1734,1449.99,40.0,4.74874
BGIOSGA016630-TA,1170,885.987,77.0,14.9605
BGIOSGA009800-TA,1626,1341.99,22.0,2.822
BGIOSGA011674-TA,918,633.987,25.1814,6.83725
BGIOSGA031006-TA,1368,1083.99,1.0,0.158803
BGIOSGA031953-TA,1302,1017.99,92.0,15.5571
BGIOSGA002241-TA,1857,1572.99,124.0,13.57
BGIOSGA004308-TA,1362,1077.99,100.0,15.9687
BGIOSGA003468-TA,2184,1899.99,593.0,53.7262
BGIOSGA027888-TA,495,212.937,2.72256,2.20094
BGIOSGA002299-TA,1887,1602.99,28.0,3.00684
BGIOSGA029476-TA,1893,1608.99,67.0,7.16811
BGIOSGA031605-TA,381,113.564,68.0,103.074
BGIOSGA024807-TA,558,274.862,34.0,21.2934
BGIOSGA025068-TA,246,52.2714,1.0,3.2932
BGIOSGA020300-TA,2058,1773.99,137.0,13.2939
BGIOSGA003235-TA,672,388.29,21.0,9.3099
BGIOSGA027480-TA,504,221.544,4.0,3.108
BGIOSGA037856-TA,2979,2694.99,353.0,22.5476
BGIOSGA023198-TA,1488,1203.99,3.0,0.428925
BGIOSGA016231-TA,237,50.0738,10.0,34.3773
BGIOSGA014440-TA,1113,828.987,4.0,0.830605
BGIOSGA034132-TA,2316,2031.99,1713.7,145.176
BGIOSGA020363-TA,675,391.29,25.0,10.9982
BGIOSGA002432-TA,1341,1056.99,236.0,38.4348
BGIOSGA027515-TA,1719,1434.99,146.0,17.5141
BGIOSGA021503-TA,486,204.292,1.0,0.842619
BGIOSGA028172-TA,3255,2970.99,194.0,11.2404
BGIOSGA036044-TA,2778,2493.99,361.0,24.917
BGIOSGA003433-TA,582,298.546,123.0,70.9212
BGIOSGA017674-TA,258,55.267,2.0,6.22939
BGIOSGA008057-TA,2439,2154.99,79.0,6.31051
BGIOSGA034710-TA,750,466.209,8.13443,3.0035
BGIOSGA019175-TA,315,73.9281,3.0,6.98544
BGIOSGA005466-TA,1326,1041.99,65.0,10.7382
BGIOSGA009785-TA,930,645.987,182.0,48.4987
BGIOSGA001141-TA,1203,918.987,29.0,5.43214
BGIOSGA012851-TA,2268,1983.99,117.0,10.1515
BGIOSGA007196-TA,309,71.2784,6.0,14.4902
BGIOSGA023626-TA,1002,717.987,8.0,1.91803
BGIOSGA026870-TA,660,376.328,3.0,1.37226
BGIOSGA014543-TA,3774,3489.99,129.0,6.3628
BGIOSGA020708-TA,1023,738.987,90.0,20.9647
BGIOSGA014870-TA,234,49.6407,4.06415,14.0933
BGIOSGA006851-TA,309,71.2784,7.0,16.9053
BGIOSGA028966-TA,1512,1227.99,3.13143,0.438966
BGIOSGA017770-TA,846,562.049,57.0,17.4575
BGIOSGA002393-TA,1200,915.987,8.0,1.50343
BGIOSGA005704-TA,243,51.4041,9.0,30.1389
BGIOSGA020860-TA,930,645.987,190.0,50.6305
BGIOSGA000901-TA,825,541.158,4.0,1.27238
BGIOSGA023870-TA,357,96.9677,13.0,23.078
BGIOSGA021907-TA,1506,1221.99,273.0,38.4573
BGIOSGA023483-TA,621,337.328,3.0,1.53091
BGIOSGA006736-TA,717,433.209,80.0,31.7888
BGIOSGA013870-TA,1293,1008.99,30.0,5.11821
BGIOSGA010354-TA,1590,1305.99,5.0,0.659042
BGIOSGA030651-TA,1065,780.987,1.0,0.220414
BGIOSGA008940-TA,366,103.266,5.0,8.33479
BGIOSGA026872-TA,681,397.251,4.0,1.73331
BGIOSGA011345-TA,900,616.049,1.0,0.279426
BGIOSGA014333-TA,1023,738.987,12.0,2.79529
BGIOSGA008603-TA,381,113.564,5.0,7.57899
BGIOSGA007208-TA,1545,1260.99,194.0,26.4834
BGIOSGA024620-TA,1155,870.987,68.0,13.4394
BGIOSGA018546-TA,1269,984.987,4637.0,810.38
BGIOSGA012315-TA,453,173.194,20.0,19.8783
BGIOSGA034672-TA,1500,1215.99,59.4717,8.41905
BGIOSGA000821-TA,1236,951.987,3.0,0.542466
BGIOSGA017137-TA,1176,891.987,205.0,39.5619
BGIOSGA000255-TA,5379,5094.99,350.0,11.8252
BGIOSGA012794-TA,612,328.361,50.0,26.212
BGIOSGA033858-TA,2952,2667.99,1750.0,112.911
BGIOSGA024751-TA,486,204.292,217.0,182.848
BGIOSGA002047-TA,1053,768.987,16.0,3.58165
BGIOSGA028386-TA,369,105.243,3.0,4.90695
BGIOSGA009955-TA,1518,1233.99,111.0,15.4844
BGIOSGA031551-TA,312,72.7162,8.0,18.9383
BGIOSGA009831-TA,873,589.049,716.0,209.24
BGIOSGA004741-TA,1101,816.987,19.0,4.00332
BGIOSGA035363-TA,1941,1656.99,62.0,6.44102
BGIOSGA035713-TA,786,502.209,51.0,17.481
BGIOSGA009717-TA,438,159.706,397.0,427.909
BGIOSGA022724-TA,1431,1146.99,18.6625,2.80087
BGIOSGA010571-TA,2247,1962.99,69.0,6.05081
BGIOSGA003728-TA,2193,1908.99,33.0,2.97573
BGIOSGA029045-TA,1821,1536.99,18.0,2.01597
BGIOSGA037252-TA,2853,2568.99,1.0,0.067007
BGIOSGA029716-TA,2841,2556.99,2.0,0.134643
BGIOSGA034543-TA,189,38.805,11.0,48.7963
BGIOSGA002414-TA,840,556.049,271.0,83.8955
BGIOSGA005753-TA,1470,1185.99,15.0,2.17718
BGIOSGA011208-TA,1590,1305.99,6.0,0.790851
BGIOSGA009277-TA,1215,930.987,4.0,0.739603
BGIOSGA001071-TA,2988,2703.99,13.0,0.827601
BGIOSGA017515-TA,1023,738.987,79.858,18.6022
BGIOSGA025873-TA,2133,1848.99,41.0,3.81709
BGIOSGA029342-TA,654,370.328,4.0,1.85932
BGIOSGA014710-TA,273,59.0596,24.0,69.9524
BGIOSGA012089-TA,600,316.393,1.0,0.54407
BGIOSGA006702-TA,588,304.455,7.0,3.95783
BGIOSGA020752-TA,327,79.7029,2.0,4.31955
BGIOSGA023585-TA,1155,870.987,10.0,1.97638
BGIOSGA014040-TA,909,624.987,1170.0,322.253
BGIOSGA014641-TA,795,511.209,9.0,3.03058
BGIOSGA031525-TA,1044,759.987,89.2363,20.2124
BGIOSGA003825-TA,153,28.6286,6.0,36.0773
BGIOSGA026488-TA,573,289.663,270.0,160.455
BGIOSGA027986-TA,1026,741.987,27.0,6.26397
BGIOSGA026150-TA,780,496.209,308.0,106.848
BGIOSGA007507-TA,462,181.652,4.0,3.79055
BGIOSGA020133-TA,849,565.049,41.0,12.4905
BGIOSGA010120-TA,447,167.835,13.0,13.3335
BGIOSGA021044-TA,1131,846.987,10.0,2.03238
BGIOSGA035341-TA,1467,1182.99,285.0,41.4712
BGIOSGA002696-TA,810,526.158,11.0,3.59881
BGIOSGA011493-TA,882,598.049,54.0,15.5432
BGIOSGA025426-TA,1311,1026.99,30.0,5.0285
BGIOSGA006500-TA,1812,1527.99,3.0,0.337974
BGIOSGA023558-TA,2985,2700.99,177.0,11.2806
BGIOSGA006629-TA,2673,2388.99,12.0,0.864668
BGIOSGA016118-TA,1047,762.987,411.0,92.7272
BGIOSGA025780-TA,1641,1356.99,1.0,0.126855
BGIOSGA021370-TA,2580,2295.99,41.0,3.07395
BGIOSGA037726-TA,870,586.049,83.0,24.3796
BGIOSGA004784-TA,558,274.862,126.0,78.911
BGIOSGA007040-TA,2130,1845.99,605.0,56.4169
BGIOSGA025682-TA,900,616.049,41.0,11.4565
BGIOSGA033028-TA,2076,1791.99,17.0,1.63304
BGIOSGA006987-TA,336,84.5742,1.0,2.03537
BGIOSGA031054-TA,1197,912.987,65.0,12.2555
BGIOSGA015151-TA,828,544.158,214.0,67.6972
BGIOSGA011748-TA,1776,1491.99,43.0,4.96119
BGIOSGA037022-TA,1125,840.987,199.0,40.733
BGIOSGA019229-TA,1221,936.987,196.0,36.0085
BGIOSGA007536-TA,1425,1140.99,174.309,26.2979
